8,16,1,8,18,28.0,28.0,14.0,1.0,29.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,21,23,19,12,24.0,24.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,11,29,12,7.0,3.0,3.0,27.0,25.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,27,16,5,26,25.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,17,11,22,21,2.0,17.0,20.0,12.0,7.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,24,0,16,22,21.0,18.0,17.0,28.0,26.0,11.0,19.0,25.0,0.0,16.0,10.0,16.0,18.0,29.0,11.0,14.0,10.0,16.0,18.0,28.0,18.0,16.0,10.0,18.0,19.0,28.0,28.0,13.0,26.0,26.0,29.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,29,3,26,29.0,11.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,15,17,10,26,16.0,3.0,23.0,10.0,2.0,5.0,18.0,17.0,22.0,16.0,23.0,26.0,2.0,0.0,15.0,10.0,9.0,18.0,17.0,6.0,24.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,27,22,27,1,27.0,11.0,1.0,12.0,6.0,27.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,22,13,15,17,19.0,15.0,13.0,2.0,23.0,7.0,24.0,7.0,17.0,21.0,19.0,21.0,2.0,10.0,6.0,2.0,2.0,5.0,2.0,4.0,22.0,5.0,5.0,19.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,19,7,28,14,25.0,13.0,16.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,15,29,1,29,18.0,14.0,29.0,20.0,1.0,13.0,4.0,11.0,28.0,10.0,1.0,13.0,26.0,1.0,20.0,11.0,12.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1,1,20,8,1.0,27.0,12.0,11.0,8.0,13.0,29.0,20.0,20.0,29.0,8.0,27.0,12.0,20.0,12.0,12.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,23,20,1,15,1.0,27.0,10.0,27.0,1.0,27.0,15.0,12.0,1.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,8,1,15,27,13.0,8.0,27.0,1.0,8.0,1.0,8.0,13.0,12.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,11,11,7,11,11.0,13.0,8.0,10.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,22,24,13,21,21.0,22.0,15.0,9.0,11.0,8.0,16.0,5.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,15,14,14,6,18.0,18.0,14.0,6.0,23.0,12.0,26.0,15.0,15.0,15.0,18.0,9.0,15.0,15.0,10.0,18.0,14.0,23.0,28.0,27.0,26.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,4,15,10,14,10.0,6.0,11.0,26.0,21.0,24.0,3.0,21.0,15.0,15.0,11.0,7.0,15.0,22.0,12.0,5.0,3.0,4.0,5.0,6.0,10.0,15.0,6.0,6.0,10.0,22.0,9.0,22.0,7.0,15.0,6.0,2.0,2.0,9.0,15.0,2.0,11.0,25.0,2.0,25.0,25.0,26.0,13.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0,28,18,25,7.0,13.0,9.0,4.0,22.0,4.0,15.0,16.0,16.0,6.0,8.0,18.0,22.0,20.0,4.0,15.0,28.0,18.0,12.0,8.0,15.0,10.0,29.0,18.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,29,29,20,20,20.0,15.0,8.0,26.0,7.0,8.0,10.0,20.0,25.0,13.0,23.0,27.0,21.0,13.0,16.0,7.0,8.0,29.0,1.0,13.0,8.0,13.0,29.0,16.0,23.0,29.0,1.0,20.0,8.0,7.0,22.0,16.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,8,8,18,8,20.0,29.0,29.0,18.0,1.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1,21,13,16,27.0,26.0,13.0,10.0,10.0,27.0,20.0,12.0,1.0,1.0,8.0,1.0,12.0,18.0,27.0,11.0,11.0,29.0,26.0,21.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0,3,28,13,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,12,22,21,15,6.0,23.0,29.0,23.0,21.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,28,3,7,3.0,10.0,26.0,0.0,11.0,18.0,11.0,0.0,7.0,10.0,20.0,28.0,8.0,11.0,4.0,7.0,11.0,7.0,11.0,16.0,1.0,16.0,7.0,25.0,16.0,3.0,16.0,7.0,13.0,7.0,7.0,0.0,11.0,7.0,11.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,14,29,2,11,21.0,16.0,23.0,22.0,29.0,11.0,16.0,11.0,20.0,20.0,7.0,21.0,19.0,11.0,21.0,16.0,26.0,28.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,3,13,16,26,7.0,8.0,20.0,11.0,25.0,13.0,22.0,17.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,3,4,29,13,8.0,29.0,21.0,12.0,12.0,10.0,0.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,4,10,10,21,5.0,21.0,6.0,22.0,1.0,21.0,3.0,21.0,1.0,27.0,25.0,13.0,11.0,12.0,27.0,27.0,12.0,9.0,12.0,1.0,7.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,7,27,14,27,19.0,2.0,15.0,15.0,11.0,13.0,10.0,17.0,15.0,18.0,26.0,23.0,0.0,28.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,20,21,8,8,12.0,12.0,1.0,8.0,29.0,29.0,8.0,1.0,13.0,10.0,13.0,11.0,20.0,29.0,12.0,12.0,29.0,25.0,1.0,1.0,20.0,20.0,13.0,21.0,27.0,21.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,29,13,8,27,1.0,8.0,8.0,29.0,18.0,8.0,29.0,29.0,21.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1,27,13,8,15.0,27.0,13.0,13.0,12.0,27.0,12.0,10.0,20.0,8.0,13.0,12.0,29.0,22.0,23.0,21.0,8.0,12.0,1.0,27.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,19,1,13,19,6.0,11.0,21.0,1.0,25.0,27.0,1.0,11.0,24.0,24.0,26.0,20.0,12.0,6.0,12.0,26.0,2.0,1.0,12.0,13.0,21.0,29.0,12.0,18.0,12.0,12.0,29.0,1.0,15.0,12.0,2.0,21.0,12.0,12.0,12.0,19.0,12.0,1.0,7.0,1.0,27.0,12.0,12.0,1.0,1.0,1.0,27.0,4.0,12.0,27.0,24.0,27.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,29,0,19,11,11.0,3.0,1.0,3.0,12.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,13,7,7,16,3.0,16.0,7.0,13.0,7.0,0.0,0.0,13.0,3.0,7.0,3.0,3.0,10.0,19.0,11.0,10.0,20.0,8.0,16.0,16.0,7.0,11.0,13.0,11.0,3.0,25.0,28.0,28.0,14.0,4.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,9,23,9,25,1.0,7.0,23.0,25.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,5,19,19,16,23.0,2.0,1.0,16.0,17.0,2.0,9.0,11.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1,1,11,16,28.0,7.0,21.0,10.0,18.0,4.0,9.0,4.0,22.0,26.0,12.0,4.0,19.0,28.0,19.0,28.0,27.0,12.0,22.0,0.0,11.0,21.0,2.0,23.0,0.0,17.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,13,29,23,11,7.0,13.0,13.0,10.0,16.0,26.0,13.0,8.0,7.0,13.0,13.0,16.0,4.0,26.0,4.0,3.0,25.0,15.0,20.0,25.0,13.0,8.0,4.0,26.0,13.0,2.0,3.0,13.0,5.0,16.0,13.0,13.0,29.0,11.0,15.0,26.0,8.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,29,29,2,21,10.0,18.0,16.0,10.0,0.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,19,11,14,8,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,7,25,0,13,3.0,13.0,11.0,10.0,3.0,16.0,28.0,0.0,28.0,15.0,10.0,17.0,10.0,21.0,3.0,15.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2,16,5,20,25.0,11.0,24.0,2.0,4.0,5.0,23.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,4,3,11,21,11.0,7.0,11.0,16.0,16.0,11.0,16.0,29.0,7.0,11.0,16.0,3.0,25.0,16.0,28.0,7.0,0.0,11.0,11.0,16.0,16.0,16.0,11.0,13.0,16.0,7.0,0.0,16.0,11.0,11.0,16.0,16.0,16.0,16.0,16.0,11.0,16.0,16.0,16.0,16.0,11.0,13.0,16.0,16.0,16.0,11.0,11.0,11.0,11.0,16.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,27,19,12,5,23.0,1.0,25.0,6.0,23.0,11.0,25.0,9.0,22.0,19.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2,24,1,11,7.0,15.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,26,25,16,1,8.0,17.0,4.0,11.0,7.0,10.0,13.0,3.0,15.0,11.0,5.0,2.0,23.0,11.0,15.0,11.0,25.0,17.0,23.0,15.0,21.0,25.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,20,1,1,8,12.0,3.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,8,21,27,13,29.0,0.0,1.0,14.0,8.0,29.0,20.0,20.0,14.0,13.0,8.0,25.0,20.0,18.0,1.0,21.0,1.0,8.0,17.0,18.0,18.0,12.0,20.0,29.0,13.0,27.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1,20,7,8,12.0,20.0,27.0,13.0,8.0,13.0,2.0,20.0,13.0,21.0,1.0,20.0,29.0,20.0,0.0,11.0,12.0,12.0,12.0,12.0,21.0,27.0,27.0,12.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,12,13,11,29,15.0,23.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,24,6,19,1,13.0,16.0,20.0,17.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,25,9,9,22,22.0,22.0,15.0,0.0,18.0,21.0,2.0,12.0,25.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,1,25,9,11,11.0,27.0,1.0,26.0,5.0,20.0,11.0,12.0,12.0,21.0,10.0,6.0,10.0,9.0,22.0,9.0,27.0,25.0,23.0,26.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,10,19,16,7,21.0,3.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,29,23,29,4,23.0,16.0,7.0,3.0,2.0,21.0,14.0,1.0,13.0,10.0,8.0,29.0,8.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,22,24,22,2,11.0,27.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,11,27,2,12,1.0,27.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,13,13,13,18,13.0,13.0,20.0,13.0,13.0,19.0,20.0,25.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,29,12,21,12,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,5,26,15,25,20.0,28.0,23.0,6.0,4.0,4.0,29.0,25.0,20.0,6.0,8.0,11.0,25.0,18.0,23.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,19,17,1,20,23.0,15.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,13,20,13,8,7.0,20.0,11.0,7.0,13.0,11.0,13.0,16.0,13.0,7.0,3.0,22.0,3.0,11.0,7.0,16.0,20.0,4.0,11.0,3.0,8.0,13.0,11.0,11.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,20,20,29,12,29.0,20.0,13.0,1.0,1.0,12.0,29.0,23.0,29.0,20.0,21.0,20.0,15.0,29.0,20.0,1.0,5.0,12.0,20.0,19.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,6,2,23,0,18.0,2.0,13.0,27.0,11.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,3,11,5,19,23.0,5.0,12.0,1.0,8.0,14.0,16.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,29,15,14,8,13.0,29.0,20.0,12.0,1.0,28.0,3.0,13.0,13.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,11,0,8,16,11.0,7.0,7.0,7.0,1.0,8.0,19.0,11.0,2.0,15.0,26.0,13.0,29.0,1.0,13.0,11.0,3.0,25.0,11.0,13.0,0.0,3.0,10.0,13.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,28,2,11,2,21.0,1.0,5.0,19.0,13.0,9.0,12.0,9.0,8.0,12.0,11.0,11.0,1.0,22.0,22.0,7.0,27.0,18.0,27.0,23.0,25.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,13,7,13,13,16.0,10.0,3.0,11.0,5.0,19.0,4.0,21.0,15.0,23.0,21.0,2.0,2.0,0.0,15.0,21.0,15.0,11.0,18.0,13.0,2.0,11.0,10.0,8.0,8.0,7.0,2.0,13.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,13,16,11,25,9.0,4.0,0.0,2.0,10.0,6.0,21.0,4.0,2.0,17.0,19.0,4.0,16.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,20,27,12,12,16.0,20.0,23.0,29.0,27.0,12.0,27.0,21.0,12.0,12.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,7,4,19,27,0.0,12.0,23.0,3.0,23.0,17.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,10,2,11,16,7.0,24.0,11.0,26.0,11.0,11.0,2.0,19.0,11.0,13.0,13.0,19.0,27.0,7.0,12.0,12.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,11,3,3,23,3.0,3.0,3.0,2.0,7.0,0.0,26.0,11.0,16.0,11.0,4.0,11.0,26.0,26.0,7.0,10.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,29,14,18,6,11.0,20.0,15.0,13.0,8.0,12.0,11.0,21.0,21.0,14.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,13,8,27,29,13.0,5.0,21.0,12.0,12.0,8.0,29.0,15.0,20.0,1.0,21.0,15.0,1.0,21.0,12.0,8.0,1.0,21.0,29.0,1.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,24,27,18,28,28.0,28.0,18.0,23.0,14.0,14.0,14.0,14.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,9,19,1,28,1.0,1.0,20.0,1.0,27.0,1.0,5.0,6.0,12.0,11.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,10,11,26,17,28.0,26.0,8.0,16.0,11.0,26.0,25.0,7.0,16.0,25.0,16.0,7.0,16.0,16.0,25.0,16.0,7.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,20,23,13,14,1.0,16.0,25.0,13.0,7.0,23.0,12.0,21.0,25.0,4.0,11.0,21.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,11,15,11,19,19.0,16.0,13.0,11.0,10.0,15.0,15.0,17.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,3,10,5,15,23.0,25.0,9.0,5.0,3.0,20.0,18.0,19.0,0.0,11.0,0.0,2.0,18.0,14.0,26.0,16.0,2.0,5.0,12.0,26.0,18.0,17.0,0.0,23.0,10.0,17.0,18.0,17.0,12.0,28.0,27.0,27.0,1.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,3,11,16,13,20.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,27,20,12,21,20.0,12.0,20.0,20.0,11.0,17.0,18.0,3.0,15.0,27.0,19.0,27.0,13.0,12.0,12.0,27.0,22.0,9.0,3.0,1.0,3.0,1.0,12.0,12.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,1,2,19,15,3.0,23.0,25.0,2.0,20.0,28.0,4.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,13,12,20,11,21.0,12.0,27.0,12.0,1.0,21.0,20.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,20,11,8,23,13.0,13.0,12.0,29.0,11.0,12.0,25.0,27.0,10.0,1.0,1.0,12.0,1.0,1.0,1.0,12.0,5.0,1.0,21.0,1.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,11,10,0,0,0.0,16.0,11.0,25.0,8.0,18.0,18.0,14.0,1.0,14.0,27.0,14.0,18.0,3.0,18.0,28.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,9,6,29,15,9.0,28.0,9.0,10.0,14.0,12.0,4.0,22.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,27,20,12,3,11.0,16.0,5.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,23,4,11,25,9.0,29.0,10.0,19.0,16.0,7.0,2.0,3.0,21.0,15.0,26.0,11.0,26.0,15.0,2.0,11.0,21.0,13.0,11.0,23.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,23,0,18,7,3.0,2.0,10.0,25.0,15.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,27,27,5,29,12.0,12.0,27.0,21.0,11.0,27.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,19,20,17,27,12.0,26.0,12.0,15.0,19.0,11.0,2.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,16,2,25,22,15.0,15.0,11.0,12.0,27.0,9.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,7,11,11,19,16.0,11.0,15.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,16,29,8,11,7.0,11.0,18.0,8.0,28.0,8.0,26.0,29.0,18.0,18.0,18.0,18.0,13.0,28.0,13.0,28.0,29.0,14.0,28.0,8.0,18.0,18.0,13.0,20.0,20.0,1.0,1.0,1.0,29.0,4.0,21.0,20.0,11.0,11.0,23.0,13.0,23.0,8.0,16.0,26.0,29.0,8.0,8.0,13.0,8.0,25.0,13.0,20.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,23,15,11,25,7.0,7.0,4.0,2.0,2.0,2.0,25.0,2.0,4.0,0.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,25,20,26,13,21.0,14.0,25.0,25.0,25.0,23.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,16,16,4,23,3.0,16.0,3.0,16.0,28.0,4.0,23.0,25.0,29.0,16.0,28.0,7.0,13.0,16.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
